job_title,company_size,posted_date,year,quarter,description,years_experience_true,skill_count_true,degree_level_true
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with dbt, SQL, Airflow, SAP. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a cross-functional collaboration, fast-paced environment.",4,4,Bachelor's preferred
Data Analyst,startup,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: AWS, GCP, Python, Statistics, Looker, SQL, Airflow. Bachelor's preferred. fast-paced environment, wear many hats",3,7,Bachelor's preferred
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in GCP, Spark, Azure, Salesforce, dbt, Excel. None mentioned. We're looking for someone who can high-growth.",5,6,None mentioned
Data Analyst,startup,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Python, Snowflake, Spark, GCP, Looker. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a stakeholder management.",4,5,Bachelor's preferred
Data Analyst,startup,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with dbt, R, A/B Testing, Airflow. Minimum 5 years experience required. Bachelor's preferred. Must thrive in a cross-functional collaboration.",5,4,Bachelor's preferred
Data Analyst,startup,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Looker, SAP, A/B Testing, Statistics, Excel, Snowflake, Tableau, dbt. Bachelor's required. high-growth, self-starter, fast-paced environment",3,8,Bachelor's required
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Git, Airflow, Machine Learning, Power BI, Tableau, Azure. Minimum 4 years experience required. None mentioned. Must thrive in a ambiguity, scrappy.",4,6,None mentioned
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Airflow, Looker, Azure, GCP, SQL, dbt. Bachelor's required. We're looking for someone who can ownership mindset.",5,6,Bachelor's required
Data Analyst,startup,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Machine Learning, Snowflake, Python, Airflow, Azure, Looker. None mentioned. We're looking for someone who can wear many hats, cross-functional collaboration.",6,6,None mentioned
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Git, Salesforce, Power BI, Airflow, Snowflake. None mentioned. We're looking for someone who can ambiguity, wear many hats.",2,5,None mentioned
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Excel, Azure, AWS, GCP. None mentioned. We're looking for someone who can wear many hats.",3,4,None mentioned
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Snowflake, SQL, Statistics, Excel, Azure, AWS, Airflow. Minimum 6 years experience required. Bachelor's required. Must thrive in a cross-functional collaboration.",6,7,Bachelor's required
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Looker, Snowflake, Machine Learning, Git, Excel, Spark. Minimum 5 years experience required. Bachelor's preferred. Must thrive in a scrappy, wear many hats, ownership mindset.",5,6,Bachelor's preferred
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Power BI, Salesforce, Excel, SQL. Bachelor's required. We're looking for someone who can self-starter.",5,4,Bachelor's required
Data Analyst,startup,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Python, R, Spark, Excel, Airflow, Salesforce. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a ambiguity, self-starter.",4,6,Bachelor's preferred
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in GCP, Tableau, Power BI, Python, dbt, Git. Bachelor's preferred. We're looking for someone who can fast-paced environment, stakeholder management, high-growth.",3,6,Bachelor's preferred
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Salesforce, Git, R, Excel, Azure, Looker, A/B Testing. Minimum 4 years experience required. Bachelor's required. Must thrive in a stakeholder management.",4,7,Bachelor's required
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Looker, Azure, Statistics, SAP. None mentioned. We're looking for someone who can wear many hats, scrappy.",4,4,None mentioned
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 7 years of relevant experience and is proficient in Git, Spark, AWS, SAP, SQL, Looker, R. Bachelor's required. We're looking for someone who can high-growth, ownership mindset.",7,7,Bachelor's required
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Power BI, AWS, Tableau, A/B Testing, SAP, Excel, Airflow, Looker, GCP. Bachelor's preferred. We're looking for someone who can ambiguity, high-growth, stakeholder management.",5,9,Bachelor's preferred
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Machine Learning, Airflow, SAP, Looker, dbt, Snowflake. Bachelor's preferred. We're looking for someone who can stakeholder management.",5,6,Bachelor's preferred
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Machine Learning, Salesforce, Airflow, dbt, SQL, Statistics. Minimum 6 years experience required. Bachelor's preferred. Must thrive in a high-growth, wear many hats, scrappy.",6,6,Bachelor's preferred
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Spark, Git, GCP, R, SAP, Power BI, Airflow, Snowflake. Bachelor's preferred. wear many hats",3,8,Bachelor's preferred
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Statistics, dbt, AWS, Azure, Salesforce. None mentioned. We're looking for someone who can fast-paced environment.",3,5,None mentioned
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with R, Airflow, A/B Testing, SQL, GCP, Statistics, Tableau. Minimum 4 years experience required. Bachelor's required. Must thrive in a scrappy.",4,7,Bachelor's required
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Azure, AWS, Salesforce, Power BI, Snowflake, Airflow. Bachelor's preferred. We're looking for someone who can self-starter.",4,6,Bachelor's preferred
Data Analyst,startup,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Azure, Excel, A/B Testing, Tableau, dbt, Git. Minimum 6 years experience required. Bachelor's required. Must thrive in a ownership mindset, wear many hats.",6,6,Bachelor's required
Data Analyst,startup,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Excel, dbt, Airflow, Snowflake, Salesforce, Machine Learning. Bachelor's required. scrappy, cross-functional collaboration",3,6,Bachelor's required
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Snowflake, GCP, Excel, Machine Learning, Power BI. Master's preferred. We're looking for someone who can fast-paced environment.",2,5,Master's preferred
Data Analyst,startup,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Salesforce, Excel, Git, A/B Testing, Snowflake, Looker. Master's required. self-starter, wear many hats",5,6,Master's required
Data Analyst,startup,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in SAP, Machine Learning, Tableau, Excel. Master's preferred. We're looking for someone who can high-growth.",5,4,Master's preferred
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in SQL, Spark, Tableau, Statistics, Power BI, Looker, Machine Learning. Master's required. We're looking for someone who can wear many hats.",4,7,Master's required
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Azure, A/B Testing, Power BI, Machine Learning, Airflow, SQL, Tableau, Salesforce. Bachelor's preferred. We're looking for someone who can ownership mindset, ambiguity, cross-functional collaboration.",4,8,Bachelor's preferred
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in R, SAP, Looker, Power BI. Bachelor's required. We're looking for someone who can scrappy, cross-functional collaboration, high-growth.",5,4,Bachelor's required
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Git, Tableau, Excel, R, Spark. Minimum 3 years experience required. None mentioned. Must thrive in a cross-functional collaboration, ambiguity.",3,5,None mentioned
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Tableau, A/B Testing, SAP, SQL, R. Master's required. self-starter, ownership mindset",4,5,Master's required
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Salesforce, SAP, Python, dbt, Azure, Excel, Git, Spark. None mentioned. fast-paced environment",4,8,None mentioned
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Power BI, A/B Testing, AWS, GCP, Azure. Bachelor's required. We're looking for someone who can ownership mindset, self-starter.",3,5,Bachelor's required
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Airflow, Git, Azure, dbt, R, Python. Master's required. We're looking for someone who can stakeholder management.",4,6,Master's required
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in SAP, Snowflake, AWS, Looker, dbt, Excel. Bachelor's preferred. We're looking for someone who can scrappy.",3,6,Bachelor's preferred
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with R, GCP, Power BI, Git, Salesforce, AWS. Minimum 6 years experience required. Bachelor's required. Must thrive in a scrappy.",6,6,Bachelor's required
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in GCP, R, Airflow, A/B Testing, Machine Learning, Spark. Bachelor's preferred. We're looking for someone who can fast-paced environment.",3,6,Bachelor's preferred
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 7+ years of experience. Required skills: Spark, R, Snowflake, Looker, GCP, Salesforce, SAP, Git. Bachelor's preferred. high-growth, ambiguity, stakeholder management",7,8,Bachelor's preferred
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Git, Excel, R, Salesforce, Snowflake. Master's required. wear many hats, cross-functional collaboration",2,5,Master's required
Data Analyst,startup,2023-11-15,2023,2023Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Git, Azure, Salesforce, Machine Learning, GCP, Spark. Bachelor's preferred. We're looking for someone who can self-starter.",4,6,Bachelor's preferred
Data Analyst,mid-size,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with dbt, GCP, Git, Tableau. Minimum 3 years experience required. None mentioned. Must thrive in a fast-paced environment, wear many hats, ambiguity.",3,4,None mentioned
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: GCP, R, Azure, Salesforce, Airflow, Tableau. None mentioned. self-starter",4,6,None mentioned
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with Airflow, Git, Salesforce, Tableau, SAP, Machine Learning, Azure. Minimum 4 years experience required. Master's required. Must thrive in a high-growth.",4,7,Master's required
Data Analyst,enterprise,2023-11-15,2023,2023Q4,"As a Data Analyst, you will work with AWS, Spark, Airflow, A/B Testing. Minimum 4 years experience required. Master's required. Must thrive in a ownership mindset.",4,4,Master's required
